review_date,original_text,rating_score,translated_text,cleaned_text,tokenized_text,initial_token_count,stopword_removed_text,token_count,stemmed_text,ulasan_bersih,lexicon_score,lexicon_to_rating,sentiment_label,Platform
,Apk idiot...ga bisa loding,1,APK IDIOT ... GO,apk idiot go,"['apk', 'idiot', 'go']",3,"['apk', 'idiot', 'go']",3,"['apk', 'idiot', 'go']",apk idiot go,-5,1,Negatif,Play Store
,Ok,1,Oke,oke,['oke'],1,['oke'],1,['oke'],oke,2,4,Positif,Play Store
,Setelah update malah gak bs buka aplikasi,1,Setelah update malah gak bs buka aplikasi,setelah update malah gak bs buka aplikasi,"['setelah', 'update', 'malah', 'gak', 'bs', 'buka', 'aplikasi']",7,"['update', 'bs', 'buka']",3,"['update', 'bs', 'buka']",update bs buka,-3,2,Negatif,Play Store
,Masih bisa kah langganan nya pakai Telkomsel soalnya aku mau ganti kartu Telkomsel,5,Masih bisa kah langganan nya pakai Telkomsel soalnya aku mau ganti kartu Telkomsel,masih bisa kah langganan nya pakai telkomsel soalnya aku mau ganti kartu telkomsel,"['masih', 'bisa', 'kah', 'langganan', 'nya', 'pakai', 'telkomsel', 'soalnya', 'aku', 'mau', 'ganti', 'kartu', 'telkomsel']",13,"['kah', 'langganan', 'pakai', 'telkomsel', 'ganti', 'kartu', 'telkomsel']",7,"['kah', 'langgan', 'pakai', 'telkomsel', 'ganti', 'kartu', 'telkomsel']",kah langgan pakai telkomsel ganti kartu telkomsel,-1,3,Netral,Play Store
,Ada konten sjw,1,Ada konten sjw,ada konten sjw,"['ada', 'konten', 'sjw']",3,"['konten', 'sjw']",2,"['konten', 'sjw']",konten sjw,0,3,Netral,Play Store
,Belum nonton dh disuruh bayar,1,Belum nonton dh disuruh bayar,belum nonton dh disuruh bayar,"['belum', 'nonton', 'dh', 'disuruh', 'bayar']",5,"['nonton', 'dh', 'disuruh', 'bayar']",4,"['nonton', 'dh', 'suruh', 'bayar']",nonton dh suruh bayar,-5,1,Negatif,Play Store
,Masukin film fast furious min,5,Masukin film fast furious min,masukin film fast furious min,"['masukin', 'film', 'fast', 'furious', 'min']",5,"['masukin', 'film', 'fast', 'furious', 'min']",5,"['masukin', 'film', 'fast', 'furious', 'min']",masukin film fast furious min,0,3,Netral,Play Store
,Kenapa akun saya jadi black screen padahal koneksinya bagus,1,Kenapa akun saya jadi black screen padahal koneksinya bagus,kenapa akun saya jadi black screen padahal koneksinya bagus,"['kenapa', 'akun', 'saya', 'jadi', 'black', 'screen', 'padahal', 'koneksinya', 'bagus']",9,"['akun', 'black', 'screen', 'koneksinya']",4,"['akun', 'black', 'screen', 'koneksi']",akun black screen koneksi,-4,1,Negatif,Play Store
,Bgus,5,Bgus,bgus,['bgus'],1,['bgus'],1,['bgus'],bgus,0,3,Netral,Play Store
,tambah filem india nyah dong audio indo husus nyah.,5,Tambahkan film India Nyah Dong Audio Indo Husus Nyah.,tambahkan film india nyah dong audio indo husus nyah,"['tambahkan', 'film', 'india', 'nyah', 'dong', 'audio', 'indo', 'husus', 'nyah']",9,"['tambahkan', 'film', 'india', 'nyah', 'audio', 'indo', 'husus', 'nyah']",8,"['tambah', 'film', 'india', 'nyah', 'audio', 'indo', 'husus', 'nyah']",tambah film india nyah audio indo husus nyah,0,3,Netral,Play Store
,Kapok.. Nhga bisa diputer .. Cm lancar seminggu doang.. Padahal muter trailer lancar banget... Yg sudah di download pun ttp loading.. Parah banget dag,1,Kapok.. Nhga bisa diputer .. Cm lancar seminggu doang.. Padahal muter trailer lancar banget... Yg sudah di download pun ttp loading.. Parah banget dag,kapok nhga bisa diputer cm lancar seminggu doang padahal muter trailer lancar banget yg sudah di download pun ttp loading parah banget dag,"['kapok', 'nhga', 'bisa', 'diputer', 'cm', 'lancar', 'seminggu', 'doang', 'padahal', 'muter', 'trailer', 'lancar', 'banget', 'yg', 'sudah', 'di', 'download', 'pun', 'ttp', 'loading', 'parah', 'banget', 'dag']",23,"['kapok', 'nhga', 'diputer', 'cm', 'lancar', 'seminggu', 'doang', 'muter', 'trailer', 'lancar', 'download', 'ttp', 'loading', 'parah', 'dag']",15,"['kapok', 'nhga', 'puter', 'cm', 'lancar', 'minggu', 'doang', 'muter', 'trailer', 'lancar', 'download', 'ttp', 'loading', 'parah', 'dag']",kapok nhga puter cm lancar minggu doang muter trailer lancar download ttp loading parah dag,-13,1,Negatif,Play Store
,Kenapa saat mengirimkan kode verifikasi lewat pesan terdapat delay yang sangat lama Tolong diperbaiki lg bugnya,3,Kenapa saat mengirimkan kode verifikasi lewat pesan terdapat delay yang sangat lama Tolong diperbaiki lg bugnya,kenapa saat mengirimkan kode verifikasi lewat pesan terdapat delay yang sangat lama tolong diperbaiki lg bugnya,"['kenapa', 'saat', 'mengirimkan', 'kode', 'verifikasi', 'lewat', 'pesan', 'terdapat', 'delay', 'yang', 'sangat', 'lama', 'tolong', 'diperbaiki', 'lg', 'bugnya']",16,"['mengirimkan', 'kode', 'verifikasi', 'pesan', 'delay', 'diperbaiki', 'lg', 'bugnya']",8,"['kirim', 'kode', 'verifikasi', 'pesan', 'delay', 'baik', 'lg', 'bugnya']",kirim kode verifikasi pesan delay baik lg bugnya,-8,1,Negatif,Play Store
,"ditingkatin lagi ya,bugnya masih ada gtu tapi filmnya udah bagus2 kok👍",3,"ditingkatin lagi ya,bugnya masih ada gtu tapi filmnya udah bagus2 kok👍",ditingkatin lagi yabugnya masih ada gtu tapi filmnya udah bagus kok👍,"['ditingkatin', 'lagi', 'yabugnya', 'masih', 'ada', 'gtu', 'tapi', 'filmnya', 'udah', 'bagus', 'kok👍']",11,"['ditingkatin', 'yabugnya', 'gtu', 'filmnya', 'kok👍']",5,"['ditingkatin', 'yabugnya', 'gtu', 'film', 'kok']",ditingkatin yabugnya gtu film kok,0,3,Netral,Play Store
,"Sebelum update terbaru masih bisa nonton, tp setelah update terbaru kok disuruh berlanganan lagi..padahal saya sudah berlangganan bundling paket dari telkomsel",2,"Sebelum update terbaru masih bisa nonton, tp setelah update terbaru kok disuruh berlanganan lagi..padahal saya sudah berlangganan bundling paket dari telkomsel",sebelum update terbaru masih bisa nonton tp setelah update terbaru kok disuruh berlanganan lagipadahal saya sudah berlangganan bundling paket dari telkomsel,"['sebelum', 'update', 'terbaru', 'masih', 'bisa', 'nonton', 'tp', 'setelah', 'update', 'terbaru', 'kok', 'disuruh', 'berlanganan', 'lagipadahal', 'saya', 'sudah', 'berlangganan', 'bundling', 'paket', 'dari', 'telkomsel']",21,"['update', 'terbaru', 'nonton', 'tp', 'update', 'terbaru', 'disuruh', 'berlanganan', 'lagipadahal', 'berlangganan', 'bundling', 'paket', 'telkomsel']",13,"['update', 'baru', 'nonton', 'tp', 'update', 'baru', 'suruh', 'berlanganan', 'lagipadahal', 'langgan', 'bundling', 'paket', 'telkomsel']",update baru nonton tp update baru suruh berlanganan lagipadahal langgan bundling paket telkomsel,4,5,Positif,Play Store
,Mau login gak bisa,2,Mau login gak bisa,mau login gak bisa,"['mau', 'login', 'gak', 'bisa']",4,['login'],1,['login'],login,0,3,Netral,Play Store
,Ok,4,Oke,oke,['oke'],1,['oke'],1,['oke'],oke,2,4,Positif,Play Store
,Uninstal stlh tidak bisa lg pakai nonton streaming telkomsel,1,Uninstal stlh tidak bisa lg pakai nonton streaming telkomsel,uninstal stlh tidak bisa lg pakai nonton streaming telkomsel,"['uninstal', 'stlh', 'tidak', 'bisa', 'lg', 'pakai', 'nonton', 'streaming', 'telkomsel']",9,"['uninstal', 'stlh', 'lg', 'pakai', 'nonton', 'streaming', 'telkomsel']",7,"['uninstal', 'stlh', 'lg', 'pakai', 'nonton', 'streaming', 'telkomsel']",uninstal stlh lg pakai nonton streaming telkomsel,0,3,Netral,Play Store
,"Kenapa kalo film belum beres pas mau di tonton lagi malah gabisa di tonton, sangat kecewa dengan disney+ Hotstar, aplikasi sislan",1,"Kenapa kalo film belum beres pas mau di tonton lagi malah gabisa di tonton, sangat kecewa dengan disney+ Hotstar, aplikasi sislan",kenapa kalo film belum beres pas mau di tonton lagi malah gabisa di tonton sangat kecewa dengan disney hotstar aplikasi sislan,"['kenapa', 'kalo', 'film', 'belum', 'beres', 'pas', 'mau', 'di', 'tonton', 'lagi', 'malah', 'gabisa', 'di', 'tonton', 'sangat', 'kecewa', 'dengan', 'disney', 'hotstar', 'aplikasi', 'sislan']",21,"['kalo', 'film', 'beres', 'tonton', 'gabisa', 'tonton', 'kecewa', 'hotstar', 'sislan']",9,"['kalo', 'film', 'beres', 'tonton', 'gabisa', 'tonton', 'kecewa', 'hotstar', 'sislan']",kalo film beres tonton gabisa tonton kecewa hotstar sislan,-8,1,Negatif,Play Store
,"Untuk Disney, Mengapa aplikasi eror dan bahkan tidak ada solusi Saya begitu mengandalkan disney untuk setiap tontonan menarik, aplikasi mudah dipahami dan biaya berlangganan yang terjangkau Disney tolong beri solusi, jikalau tidak bisa mungkin saya bisa mengakhiri masa berlangganan saya",2,"Untuk Disney, Mengapa aplikasi eror dan bahkan tidak ada solusi Saya begitu mengandalkan disney untuk setiap tontonan menarik, aplikasi mudah dipahami dan biaya berlangganan yang terjangkau Disney tolong beri solusi, jikalau tidak bisa mungkin saya bisa mengakhiri masa berlangganan saya",untuk disney mengapa aplikasi eror dan bahkan tidak ada solusi saya begitu mengandalkan disney untuk setiap tontonan menarik aplikasi mudah dipahami dan biaya berlangganan yang terjangkau disney tolong beri solusi jikalau tidak bisa mungkin saya bisa mengakhiri masa berlangganan saya,"['untuk', 'disney', 'mengapa', 'aplikasi', 'eror', 'dan', 'bahkan', 'tidak', 'ada', 'solusi', 'saya', 'begitu', 'mengandalkan', 'disney', 'untuk', 'setiap', 'tontonan', 'menarik', 'aplikasi', 'mudah', 'dipahami', 'dan', 'biaya', 'berlangganan', 'yang', 'terjangkau', 'disney', 'tolong', 'beri', 'solusi', 'jikalau', 'tidak', 'bisa', 'mungkin', 'saya', 'bisa', 'mengakhiri', 'masa', 'berlangganan', 'saya']",40,"['eror', 'solusi', 'mengandalkan', 'tontonan', 'menarik', 'mudah', 'dipahami', 'biaya', 'berlangganan', 'terjangkau', 'solusi', 'berlangganan']",12,"['eror', 'solusi', 'andal', 'tonton', 'tarik', 'mudah', 'paham', 'biaya', 'langgan', 'jangkau', 'solusi', 'langgan']",eror solusi andal tonton tarik mudah paham biaya langgan jangkau solusi langgan,2,4,Positif,Play Store
,Sudah lancar lagi,4,Sudah lancar lagi,sudah lancar lagi,"['sudah', 'lancar', 'lagi']",3,['lancar'],1,['lancar'],lancar,-2,2,Negatif,Play Store
,Kok eror ya kak? Dari kemarin tidak bisa untuk menonton. Padahal habis masa langganannya masih januari 2023. Ada apa ya kak?,3,Kok eror ya kak? Dari kemarin tidak bisa untuk menonton. Padahal habis masa langganannya masih januari 2023. Ada apa ya kak?,kok eror ya kak dari kemarin tidak bisa untuk menonton padahal habis masa langganannya masih januari ada apa ya kak,"['kok', 'eror', 'ya', 'kak', 'dari', 'kemarin', 'tidak', 'bisa', 'untuk', 'menonton', 'padahal', 'habis', 'masa', 'langganannya', 'masih', 'januari', 'ada', 'apa', 'ya', 'kak']",20,"['eror', 'kak', 'kemarin', 'menonton', 'habis', 'langganannya', 'januari', 'kak']",8,"['eror', 'kak', 'kemarin', 'tonton', 'habis', 'langgan', 'januari', 'kak']",eror kak kemarin tonton habis langgan januari kak,-9,1,Negatif,Play Store
,Nice,5,Bagus,bagus,['bagus'],1,[],0,[],,0,3,Netral,Play Store
,dh berlangganan malah black screen,1,dh berlangganan malah black screen,dh berlangganan malah black screen,"['dh', 'berlangganan', 'malah', 'black', 'screen']",5,"['dh', 'berlangganan', 'black', 'screen']",4,"['dh', 'langgan', 'black', 'screen']",dh langgan black screen,2,4,Positif,Play Store
,Baguss,5,Baguss,baguss,['baguss'],1,['baguss'],1,['baguss'],baguss,0,3,Netral,Play Store
,iniiiiiii kenapaaaa gaaaaa bisaaaaa diiiiii playyyyyy yaaa loadingggggg terusssss padahallll sinyaaaall bagussss!!!!!!!!!!!!!! kontollllllllll percuuumaaaa guaaaaaaa bayaarrrrrrr ngentottttttt!!!!!!!!!!!!!!,1,iniiiiiii kenapaaaa gaaaaa bisaaaaa diiiiii playyyyyy yaaa loadingggggg terusssss padahallll sinyaaaall bagussss!!!!!!!!!!!!!! kontollllllllll percuuumaaaa guaaaaaaa bayaarrrrrrr ngentottttttt!!!!!!!!!!!!!!,iniiiiiii kenapaaaa gaaaaa bisaaaaa diiiiii playyyyyy yaaa loadingggggg terusssss padahallll sinyaaaall bagussss kontollllllllll percuuumaaaa guaaaaaaa bayaarrrrrrr ngentottttttt,"['iniiiiiii', 'kenapaaaa', 'gaaaaa', 'bisaaaaa', 'diiiiii', 'playyyyyy', 'yaaa', 'loadingggggg', 'terusssss', 'padahallll', 'sinyaaaall', 'bagussss', 'kontollllllllll', 'percuuumaaaa', 'guaaaaaaa', 'bayaarrrrrrr', 'ngentottttttt']",17,"['iniiiiiii', 'kenapaaaa', 'gaaaaa', 'bisaaaaa', 'diiiiii', 'playyyyyy', 'yaaa', 'loadingggggg', 'terusssss', 'padahallll', 'sinyaaaall', 'bagussss', 'kontollllllllll', 'percuuumaaaa', 'guaaaaaaa', 'bayaarrrrrrr', 'ngentottttttt']",17,"['iniiiiiii', 'kenapaaaa', 'gaaaaa', 'bisaaaaa', 'diiiiii', 'playyyyyy', 'yaaa', 'loadingggggg', 'terusssss', 'padahallll', 'sinyaaaall', 'bagussss', 'kontollllllllll', 'percuuumaaaa', 'guaaaaaaa', 'bayaarrrrrrr', 'ngentottttttt']",iniiiiiii kenapaaaa gaaaaa bisaaaaa diiiiii playyyyyy yaaa loadingggggg terusssss padahallll sinyaaaall bagussss kontollllllllll percuuumaaaa guaaaaaaa bayaarrrrrrr ngentottttttt,0,3,Netral,Play Store
,"Film nya itu2 aja film lama, rugi min udah bayar filmnya itu doank",1,"Film nya itu2 aja film lama, rugi min udah bayar filmnya itu doank",film nya itu aja film lama rugi min udah bayar filmnya itu doank,"['film', 'nya', 'itu', 'aja', 'film', 'lama', 'rugi', 'min', 'udah', 'bayar', 'filmnya', 'itu', 'doank']",13,"['film', 'film', 'rugi', 'min', 'bayar', 'filmnya', 'doank']",7,"['film', 'film', 'rugi', 'min', 'bayar', 'film', 'doank']",film film rugi min bayar film doank,-8,1,Negatif,Play Store
,"Streamingnya bagus, biaya lebih terjangkau, daftar di perangkat manapun bisa, sekali pembayaran bisa terhubung ke semua perangkat tnpa ad paket pilihan,cukup hanya log in saja, kurangnya pilihan utk profil blum ad misal satu apk buat beberapa profil untuk anak n dewasa jadi bisa dipisah kayak netflix n untuk dewasa bisa dikunci diberi password tapi selebihnya bagus aj, oya disney Indonesia utk film yang mengarah ke lgbt lebih baik dihapus saja atau tidak usah ditayangkan..",5,"Streamingnya bagus, biaya lebih terjangkau, daftar di perangkat manapun bisa, sekali pembayaran bisa terhubung ke semua perangkat tnpa ad paket pilihan,cukup hanya log in saja, kurangnya pilihan utk profil blum ad misal satu apk buat beberapa profil untuk anak n dewasa jadi bisa dipisah kayak netflix n untuk dewasa bisa dikunci diberi password tapi selebihnya bagus aj, oya disney Indonesia utk film yang mengarah ke lgbt lebih baik dihapus saja atau tidak usah ditayangkan..",streamingnya bagus biaya lebih terjangkau daftar di perangkat manapun bisa sekali pembayaran bisa terhubung ke semua perangkat tnpa ad paket pilihancukup hanya log in saja kurangnya pilihan utk profil blum ad misal satu apk buat beberapa profil untuk anak n dewasa jadi bisa dipisah kayak netflix n untuk dewasa bisa dikunci diberi password tapi selebihnya bagus aj oya disney indonesia utk film yang mengarah ke lgbt lebih baik dihapus saja atau tidak usah ditayangkan,"['streamingnya', 'bagus', 'biaya', 'lebih', 'terjangkau', 'daftar', 'di', 'perangkat', 'manapun', 'bisa', 'sekali', 'pembayaran', 'bisa', 'terhubung', 'ke', 'semua', 'perangkat', 'tnpa', 'ad', 'paket', 'pilihancukup', 'hanya', 'log', 'in', 'saja', 'kurangnya', 'pilihan', 'utk', 'profil', 'blum', 'ad', 'misal', 'satu', 'apk', 'buat', 'beberapa', 'profil', 'untuk', 'anak', 'n', 'dewasa', 'jadi', 'bisa', 'dipisah', 'kayak', 'netflix', 'n', 'untuk', 'dewasa', 'bisa', 'dikunci', 'diberi', 'password', 'tapi', 'selebihnya', 'bagus', 'aj', 'oya', 'disney', 'indonesia', 'utk', 'film', 'yang', 'mengarah', 'ke', 'lgbt', 'lebih', 'baik', 'dihapus', 'saja', 'atau', 'tidak', 'usah', 'ditayangkan']",74,"['streamingnya', 'biaya', 'terjangkau', 'daftar', 'perangkat', 'manapun', 'pembayaran', 'terhubung', 'perangkat', 'tnpa', 'ad', 'paket', 'pilihancukup', 'log', 'in', 'kurangnya', 'pilihan', 'utk', 'profil', 'blum', 'ad', 'apk', 'profil', 'anak', 'n', 'dewasa', 'dipisah', 'kayak', 'netflix', 'n', 'dewasa', 'dikunci', 'password', 'selebihnya', 'aj', 'oya', 'indonesia', 'utk', 'film', 'mengarah', 'lgbt', 'dihapus', 'ditayangkan']",43,"['streamingnya', 'biaya', 'jangkau', 'daftar', 'perangkat', 'mana', 'bayar', 'hubung', 'perangkat', 'tnpa', 'ad', 'paket', 'pilihancukup', 'log', 'in', 'kurang', 'pilih', 'utk', 'profil', 'blum', 'ad', 'apk', 'profil', 'anak', 'n', 'dewasa', 'pisah', 'kayak', 'netflix', 'n', 'dewasa', 'kunci', 'password', 'lebih', 'aj', 'oya', 'indonesia', 'utk', 'film', 'arah', 'lgbt', 'hapus', 'tayang']",streamingnya biaya jangkau daftar perangkat mana bayar hubung perangkat tnpa ad paket pilihancukup log in kurang pilih utk profil blum ad apk profil anak n dewasa pisah kayak netflix n dewasa kunci password lebih aj oya indonesia utk film arah lgbt hapus tayang,-15,1,Negatif,Play Store
,"Untuk saat ini, Disney lebih baik dari pada aplikasi streaming lainnya dan jarang terkendala",5,"Untuk saat ini, Disney lebih baik dari pada aplikasi streaming lainnya dan jarang terkendala",untuk saat ini disney lebih baik dari pada aplikasi streaming lainnya dan jarang terkendala,"['untuk', 'saat', 'ini', 'disney', 'lebih', 'baik', 'dari', 'pada', 'aplikasi', 'streaming', 'lainnya', 'dan', 'jarang', 'terkendala']",14,"['streaming', 'jarang', 'terkendala']",3,"['streaming', 'jarang', 'kendala']",streaming jarang kendala,0,3,Netral,Play Store
,patah patah kayak 15fps,1,patah patah kayak 15fps,patah patah kayak fps,"['patah', 'patah', 'kayak', 'fps']",4,"['patah', 'patah', 'kayak', 'fps']",4,"['patah', 'patah', 'kayak', 'fps']",patah patah kayak fps,-11,1,Negatif,Play Store
,Empettttttt taeeeee,1,Empettttttttt taeeee,empettttttttt taeeee,"['empettttttttt', 'taeeee']",2,"['empettttttttt', 'taeeee']",2,"['empettttttttt', 'taeeee']",empettttttttt taeeee,0,3,Netral,Play Store
,"Saya sudah berlangganan dengan Telkomsel, tetapi tetap tidak dapat mengakses aplikasi dan menyuruh untuk berlangganan, saya sudah mengirim email tetapi tidak di respon",4,"Saya sudah berlangganan dengan Telkomsel, tetapi tetap tidak dapat mengakses aplikasi dan menyuruh untuk berlangganan, saya sudah mengirim email tetapi tidak di respon",saya sudah berlangganan dengan telkomsel tetapi tetap tidak dapat mengakses aplikasi dan menyuruh untuk berlangganan saya sudah mengirim email tetapi tidak di respon,"['saya', 'sudah', 'berlangganan', 'dengan', 'telkomsel', 'tetapi', 'tetap', 'tidak', 'dapat', 'mengakses', 'aplikasi', 'dan', 'menyuruh', 'untuk', 'berlangganan', 'saya', 'sudah', 'mengirim', 'email', 'tetapi', 'tidak', 'di', 'respon']",23,"['berlangganan', 'telkomsel', 'mengakses', 'menyuruh', 'berlangganan', 'mengirim', 'email', 'respon']",8,"['langgan', 'telkomsel', 'akses', 'suruh', 'langgan', 'kirim', 'email', 'respon']",langgan telkomsel akses suruh langgan kirim email respon,8,5,Positif,Play Store
,Sering gak bisa di putar filmnya... Hadeh parah polll,2,Sering gak bisa di putar filmnya... Hadeh parah polll,sering gak bisa di putar filmnya hadeh parah polll,"['sering', 'gak', 'bisa', 'di', 'putar', 'filmnya', 'hadeh', 'parah', 'polll']",9,"['putar', 'filmnya', 'hadeh', 'parah', 'polll']",5,"['putar', 'film', 'hadeh', 'parah', 'polll']",putar film hadeh parah polll,-9,1,Negatif,Play Store
,Gak bisa di buka!! Perbaiki dengan benar,1,Gak bisa di buka!! Perbaiki dengan benar,gak bisa di buka perbaiki dengan benar,"['gak', 'bisa', 'di', 'buka', 'perbaiki', 'dengan', 'benar']",7,"['buka', 'perbaiki']",2,"['buka', 'baik']",buka baik,-4,1,Negatif,Play Store
,"Ada indikasi LGBT nya , saat antar anak ayam ke rumahnya , masa bapak n bapak , D serial TOTS season 02 eps 15",1,"Ada indikasi LGBT nya , saat antar anak ayam ke rumahnya , masa bapak n bapak , D serial TOTS season 02 eps 15",ada indikasi lgbt nya saat antar anak ayam ke rumahnya masa bapak n bapak d serial tots season eps,"['ada', 'indikasi', 'lgbt', 'nya', 'saat', 'antar', 'anak', 'ayam', 'ke', 'rumahnya', 'masa', 'bapak', 'n', 'bapak', 'd', 'serial', 'tots', 'season', 'eps']",19,"['indikasi', 'lgbt', 'anak', 'ayam', 'rumahnya', 'n', 'd', 'serial', 'tots', 'season', 'eps']",11,"['indikasi', 'lgbt', 'anak', 'ayam', 'rumah', 'n', 'd', 'serial', 'tots', 'season', 'eps']",indikasi lgbt anak ayam rumah n d serial tots season eps,-2,2,Negatif,Play Store
,Mau daftar aja susah aplikasi apa ini,1,Mau daftar aja susah aplikasi apa ini,mau daftar aja susah aplikasi apa ini,"['mau', 'daftar', 'aja', 'susah', 'aplikasi', 'apa', 'ini']",7,"['daftar', 'susah']",2,"['daftar', 'susah']",daftar susah,-6,1,Negatif,Play Store
,Ok...,5,Oke...,oke,['oke'],1,['oke'],1,['oke'],oke,2,4,Positif,Play Store
,"Sudah Langganan tetapi saat aplikasi saya hapus dan ingin login kembali tidak bisa, karena otp tidak kunjung saya terima",1,"Sudah Langganan tetapi saat aplikasi saya hapus dan ingin login kembali tidak bisa, karena otp tidak kunjung saya terima",sudah langganan tetapi saat aplikasi saya hapus dan ingin login kembali tidak bisa karena otp tidak kunjung saya terima,"['sudah', 'langganan', 'tetapi', 'saat', 'aplikasi', 'saya', 'hapus', 'dan', 'ingin', 'login', 'kembali', 'tidak', 'bisa', 'karena', 'otp', 'tidak', 'kunjung', 'saya', 'terima']",19,"['langganan', 'hapus', 'login', 'otp', 'kunjung', 'terima']",6,"['langgan', 'hapus', 'login', 'otp', 'kunjung', 'terima']",langgan hapus login otp kunjung terima,-2,2,Negatif,Play Store
,"Filmya bagus, harganya lebih murah daripada sebelah, Beli Paket yg 1th, sebulan make lancar, giliran bulan ke dua pas di buka aplikasinya tau2 ada notif ""Anda menggunakan VPN"" Lah kocak, padahal punya VPN juga enggak,apalagi make VPN, sampe sekarang nggak bisa dibuka, gajelas banget.",1,"Filmya bagus, harganya lebih murah daripada sebelah, Beli Paket yg 1th, sebulan make lancar, giliran bulan ke dua pas di buka aplikasinya tau2 ada notif ""Anda menggunakan VPN"" Lah kocak, padahal punya VPN juga enggak,apalagi make VPN, sampe sekarang nggak bisa dibuka, gajelas banget.",filmya bagus harganya lebih murah daripada sebelah beli paket yg th sebulan make lancar giliran bulan ke dua pas di buka aplikasinya tau ada notif anda menggunakan vpn lah kocak padahal punya vpn juga enggakapalagi make vpn sampe sekarang nggak bisa dibuka gajelas banget,"['filmya', 'bagus', 'harganya', 'lebih', 'murah', 'daripada', 'sebelah', 'beli', 'paket', 'yg', 'th', 'sebulan', 'make', 'lancar', 'giliran', 'bulan', 'ke', 'dua', 'pas', 'di', 'buka', 'aplikasinya', 'tau', 'ada', 'notif', 'anda', 'menggunakan', 'vpn', 'lah', 'kocak', 'padahal', 'punya', 'vpn', 'juga', 'enggakapalagi', 'make', 'vpn', 'sampe', 'sekarang', 'nggak', 'bisa', 'dibuka', 'gajelas', 'banget']",44,"['filmya', 'harganya', 'murah', 'sebelah', 'beli', 'paket', 'th', 'sebulan', 'make', 'lancar', 'giliran', 'buka', 'aplikasinya', 'tau', 'notif', 'vpn', 'kocak', 'vpn', 'enggakapalagi', 'make', 'vpn', 'sampe', 'nggak', 'dibuka', 'gajelas']",25,"['filmya', 'harga', 'murah', 'belah', 'beli', 'paket', 'th', 'bulan', 'make', 'lancar', 'gilir', 'buka', 'aplikasi', 'tau', 'notif', 'vpn', 'kocak', 'vpn', 'enggakapalagi', 'make', 'vpn', 'sampe', 'nggak', 'buka', 'gajelas']",filmya harga murah belah beli paket th bulan make lancar gilir buka aplikasi tau notif vpn kocak vpn enggakapalagi make vpn sampe nggak buka gajelas,-25,1,Negatif,Play Store
,Pakai Disney sudah 2 tahun tapi ini ada apa malah suru bayar lgi. Kirain cuma sekali bayarnya,1,Pakai Disney sudah 2 tahun tapi ini ada apa malah suru bayar lgi. Kirain cuma sekali bayarnya,pakai disney sudah tahun tapi ini ada apa malah suru bayar lgi kirain cuma sekali bayarnya,"['pakai', 'disney', 'sudah', 'tahun', 'tapi', 'ini', 'ada', 'apa', 'malah', 'suru', 'bayar', 'lgi', 'kirain', 'cuma', 'sekali', 'bayarnya']",16,"['pakai', 'suru', 'bayar', 'lgi', 'kirain', 'bayarnya']",6,"['pakai', 'suru', 'bayar', 'lgi', 'kirain', 'bayar']",pakai suru bayar lgi kirain bayar,-6,1,Negatif,Play Store
,"Error pl 1001 gak bisa muter film, padahal udah berlangganan, sia2 uang gue",1,"Kesalahan PL 1001 tidak bisa menjadi film, tapi sudah lama, itu sepadan",kesalahan pl tidak bisa menjadi film tapi sudah lama itu sepadan,"['kesalahan', 'pl', 'tidak', 'bisa', 'menjadi', 'film', 'tapi', 'sudah', 'lama', 'itu', 'sepadan']",11,"['kesalahan', 'pl', 'film', 'sepadan']",4,"['salah', 'pl', 'film', 'padan']",salah pl film padan,-4,1,Negatif,Play Store
,"Sejak update , video tidak bisa diputar sama sekali di S6 tab , di hp bisa putar , sudah infokan semua hal yg diminta cs disney bernama putri namun tidak ada balasan atau solusi . Biasanya nonton lancar di tab S6",2,"Sejak update , video tidak bisa diputar sama sekali di S6 tab , di hp bisa putar , sudah infokan semua hal yg diminta cs disney bernama putri namun tidak ada balasan atau solusi . Biasanya nonton lancar di tab S6",sejak update video tidak bisa diputar sama sekali di s tab di hp bisa putar sudah infokan semua hal yg diminta cs disney bernama putri namun tidak ada balasan atau solusi biasanya nonton lancar di tab s,"['sejak', 'update', 'video', 'tidak', 'bisa', 'diputar', 'sama', 'sekali', 'di', 's', 'tab', 'di', 'hp', 'bisa', 'putar', 'sudah', 'infokan', 'semua', 'hal', 'yg', 'diminta', 'cs', 'disney', 'bernama', 'putri', 'namun', 'tidak', 'ada', 'balasan', 'atau', 'solusi', 'biasanya', 'nonton', 'lancar', 'di', 'tab', 's']",37,"['update', 'video', 'diputar', 's', 'tab', 'hp', 'putar', 'infokan', 'cs', 'bernama', 'putri', 'balasan', 'solusi', 'nonton', 'lancar', 'tab', 's']",17,"['update', 'video', 'putar', 's', 'tab', 'hp', 'putar', 'info', 'cs', 'nama', 'putri', 'balas', 'solusi', 'nonton', 'lancar', 'tab', 's']",update video putar s tab hp putar info cs nama putri balas solusi nonton lancar tab s,-5,1,Negatif,Play Store
